# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       6.452367693009e-10       1.342427245339e-13      -6.018150014896e-12       0.000000000000e+00       2.582581978185e-12       5.146216239699e-13      -3.145968804079e-15 
  164       6.492182796726e-10       1.329380732696e-13      -5.977912150988e-12       0.000000000000e+00       2.536617891766e-12       5.075986229342e-13      -3.084008704338e-15 
  165       6.531566618156e-10       1.315999004718e-13      -5.934025963887e-12       0.000000000000e+00       2.491664662501e-12       5.006704222330e-13      -3.021769979413e-15 
  166       6.570508069139e-10       1.302307324148e-13      -5.886473585085e-12       0.000000000000e+00       2.447717489666e-12       4.938391150468e-13      -2.959315062222e-15 
  167       6.608995887419e-10       1.288332112960e-13      -5.835239233836e-12       0.000000000000e+00       2.404768606970e-12       4.871065363973e-13      -2.896707920927e-15 
  168       6.647018633733e-10       1.274100967854e-13      -5.780309257043e-12       0.000000000000e+00       2.362807220380e-12       4.804742567797e-13      -2.834014069205e-15 
  169       6.684564688913e-10       1.259642675743e-13      -5.721672169146e-12       0.000000000000e+00       2.321819445938e-12       4.739435757953e-13      -2.771300576512e-15 
  170       6.721622250970e-10       1.244987229240e-13      -5.659318692005e-12       0.000000000000e+00       2.281788247585e-12       4.675155157841e-13      -2.708636078351e-15 
  171       6.758179332191e-10       1.230165842151e-13      -5.593241794790e-12       0.000000000000e+00       2.242693374979e-12       4.611908154571e-13      -2.646090786541e-15 
  172       6.794223756235e-10       1.215210964961e-13      -5.523436733861e-12       0.000000000000e+00       2.204511301318e-12       4.549699235295e-13      -2.583736499484e-15 
  173       6.829743155219e-10       1.200156300324e-13      -5.449901092661e-12       0.000000000000e+00       2.167215161161e-12       4.488529923528e-13      -2.521646612432e-15 
  174       6.864724966818e-10       1.185036818555e-13      -5.372634821596e-12       0.000000000000e+00       2.130774688248e-12       4.428398715473e-13      -2.459896127754e-15 
  175       6.899156431352e-10       1.169888773116e-13      -5.291640277924e-12       0.000000000000e+00       2.095156153322e-12       4.369301016350e-13      -2.398561665204e-15 
  176       6.933024588885e-10       1.154749716104e-13      -5.206922265643e-12       0.000000000000e+00       2.060322301950e-12       4.311229076720e-13      -2.337721472188e-15 
  177       6.966316276313e-10       1.139658513745e-13      -5.118488075371e-12       0.000000000000e+00       2.026232292342e-12       4.254171928810e-13      -2.277455434033e-15 
  178       6.999018124461e-10       1.124655361878e-13      -5.026347524238e-12       0.000000000000e+00       1.992841633174e-12       4.198115322843e-13      -2.217845084252e-15 
  179       7.031116555171e-10       1.109781801450e-13      -4.930512995767e-12       0.000000000000e+00       1.960102121409e-12       4.143041663356e-13      -2.158973614815e-15 
  180       7.062598672798e-10       1.095079256629e-13      -4.830998137082e-12       0.000000000000e+00       1.927971495542e-12       4.088933969849e-13      -2.100909969036e-15 
  181       7.093455023983e-10       1.080584486867e-13      -4.727813751385e-12       0.000000000000e+00       1.896443383283e-12       4.035788243781e-13      -2.043659684849e-15 
  182       7.123677052177e-10       1.066333802235e-13      -4.620971654811e-12       0.000000000000e+00       1.865519620500e-12       3.983601964613e-13      -1.987210154770e-15 
  183       7.153256223339e-10       1.052364518283e-13      -4.510486024462e-12       0.000000000000e+00       1.835200723512e-12       3.932370105332e-13      -1.931546144130e-15 
  184       7.182184026328e-10       1.038714966087e-13      -4.396373433348e-12       0.000000000000e+00       1.805485862687e-12       3.882085083595e-13      -1.876649742714e-15 
  185       7.210451973283e-10       1.025424502294e-13      -4.278652885324e-12       0.000000000000e+00       1.776372836054e-12       3.832736712884e-13      -1.822500316398e-15 
  186       7.238051600019e-10       1.012533519174e-13      -4.157345850038e-12       0.000000000000e+00       1.747858042906e-12       3.784312153646e-13      -1.769074458790e-15 
  187       7.264974466406e-10       1.000083454666e-13      -4.032476297864e-12       0.000000000000e+00       1.719936457403e-12       3.736795864448e-13      -1.716345942873e-15 
  188       7.291212156764e-10       9.881168024244e-14      -3.904070734846e-12       0.000000000000e+00       1.692601602182e-12       3.690169553119e-13      -1.664285672640e-15 
  189       7.316756280245e-10       9.766771218684e-14      -3.772158237638e-12       0.000000000000e+00       1.665845521958e-12       3.644412127907e-13      -1.612861634738e-15 
  190       7.341598471222e-10       9.658090482287e-14      -3.636770488447e-12       0.000000000000e+00       1.639658757130e-12       3.599499648617e-13      -1.562038850105e-15 
  191       7.365730389675e-10       9.555583025959e-14      -3.497941809968e-12       0.000000000000e+00       1.614030317388e-12       3.555405277768e-13      -1.511779325612e-15 
  192       7.389143721583e-10       9.459717019675e-14      -3.355709200330e-12       0.000000000000e+00       1.588947655317e-12       3.512099231735e-13      -1.462042005702e-15 
  193       7.411830179304e-10       9.370971692958e-14      -3.210112368033e-12       0.000000000000e+00       1.564396640002e-12       3.469548731901e-13      -1.412782724030e-15 
  194       7.433781501968e-10       9.289837435360e-14      -3.061193766893e-12       0.000000000000e+00       1.540361530635e-12       3.427717955804e-13      -1.363954155102e-15 
  195       7.454989455864e-10       9.216815896932e-14      -2.908998630976e-12       0.000000000000e+00       1.516824950117e-12       3.386567988286e-13      -1.315505765918e-15 
  196       7.475445834824e-10       9.152420088706e-14      -2.753575009545e-12       0.000000000000e+00       1.493767858667e-12       3.346056772640e-13      -1.267383767608e-15 
  197       7.495142460612e-10       9.097174483170e-14      -2.594973801995e-12       0.000000000000e+00       1.471169527423e-12       3.306139061758e-13      -1.219531067075e-15 
  198       7.514071183312e-10       9.051615114742e-14      -2.433248792798e-12       0.000000000000e+00       1.449007512053e-12       3.266766369282e-13      -1.171887218631e-15 
  199       7.532223881716e-10       9.016289680254e-14      -2.268456686443e-12       0.000000000000e+00       1.427257626354e-12       3.227886920749e-13      -1.124388375643e-15 
  200       7.549592463708e-10       8.991757639420e-14      -2.100657142372e-12       0.000000000000e+00       1.405893915861e-12       3.189445604741e-13      -1.076967242167e-15 
  201       7.566169450121e-10       8.978563703873e-14      -1.929909711596e-12       0.000000000000e+00       1.384893740543e-12       3.151394992272e-13      -1.029568464719e-15 
  202       7.581949771973e-10       8.977155984966e-14      -1.756264329998e-12       0.000000000000e+00       1.364253482372e-12       3.113729373698e-13      -9.821961333680e-16 
  203       7.596929102504e-10       8.987962186138e-14      -1.579770212547e-12       0.000000000000e+00       1.343973910170e-12       3.076453061724e-13      -9.348695843825e-16 
  204       7.611103287348e-10       9.011415710537e-14      -1.400478916211e-12       0.000000000000e+00       1.324055160135e-12       3.039569525649e-13      -8.876082623663e-16 
  205       7.624468346641e-10       9.047955682847e-14      -1.218444365738e-12       0.000000000000e+00       1.304496724552e-12       3.003081375228e-13      -8.404317175294e-16 
  206       7.637020477140e-10       9.098026971115e-14      -1.033722879441e-12       0.000000000000e+00       1.285297440496e-12       2.966990344538e-13      -7.933596029615e-16 
  207       7.648756054327e-10       9.162080208577e-14      -8.463731949831e-13       0.000000000000e+00       1.266455478536e-12       2.931297275829e-13      -7.464116719062e-16 
  208       7.659671634526e-10       9.240571815482e-14      -6.564564951593e-13       0.000000000000e+00       1.247968331441e-12       2.896002103393e-13      -6.996077750339e-16 
  209       7.669763957011e-10       9.333964020921e-14      -4.640364336791e-13       0.000000000000e+00       1.229832802889e-12       2.861103837421e-13      -6.529678577160e-16 
  210       7.679029946121e-10       9.442724884652e-14      -2.691791609513e-13       0.000000000000e+00       1.212044996165e-12       2.826600547865e-13      -6.065119572976e-16 
  211       7.687466713372e-10       9.567328318925e-14      -7.195334986671e-14       0.000000000000e+00       1.194600302873e-12       2.792489348296e-13      -5.602602003716e-16 
  212       7.695071559563e-10       9.708254110311e-14       1.275697784184e-13       0.000000000000e+00       1.177493391638e-12       2.758766379769e-13      -5.142328000521e-16 
  213       7.701841976895e-10       9.865987941524e-14       3.293164286986e-13       0.000000000000e+00       1.160718196811e-12       2.725426794678e-13      -4.684500532479e-16 
  214       7.707775651080e-10       1.004102141325e-13       5.332102059363e-13       0.000000000000e+00       1.144267907176e-12       2.692464740622e-13      -4.229323379359e-16 
  215       7.712870463451e-10       1.023385206598e-13       7.391720894783e-13       0.000000000000e+00       1.128134954652e-12       2.659873344264e-13      -3.777001104346e-16 
  216       7.717124493075e-10       1.044498340182e-13       9.471204072721e-13       0.000000000000e+00       1.112311003005e-12       2.627644695191e-13      -3.327739026779e-16 
  217       7.720536018866e-10       1.067492490632e-13       1.156970810083e-12       0.000000000000e+00       1.096786936545e-12       2.595769829773e-13      -2.881743194884e-16 
  218       7.723103521696e-10       1.092419207033e-13       1.368636245710e-12       0.000000000000e+00       1.081552848835e-12       2.564238715027e-13      -2.439220358509e-16 
  219       7.724825686506e-10       1.119330641177e-13       1.582026933203e-12       0.000000000000e+00       1.066598031399e-12       2.533040232476e-13      -2.000377941860e-16 
  220       7.725701404418e-10       1.148279549752e-13       1.797050337080e-12       0.000000000000e+00       1.051910962423e-12       2.502162162010e-13      -1.565424016236e-16 
  221       7.725729774848e-10       1.179319296520e-13       2.013611141541e-12       0.000000000000e+00       1.037479295461e-12       2.471591165746e-13      -1.134567272763e-16 
  222       7.724910107615e-10       1.212503854500e-13       2.231611224690e-12       0.000000000000e+00       1.023289848143e-12       2.441312771888e-13      -7.080169951326e-17 
  223       7.723241925056e-10       1.247887808153e-13       2.450949632744e-12       0.000000000000e+00       1.009328590877e-12       2.411311358592e-13      -2.859830323319e-17 
  224       7.720725162811e-10       1.285522670518e-13       2.671527856709e-12       0.000000000000e+00       9.955833604726e-13       2.381574296101e-13       1.313569221181e-17 
  225       7.717360782145e-10       1.325445567031e-13       2.893266092690e-12       0.000000000000e+00       9.820522182357e-13       2.352104702474e-13       5.439577731841e-17 
  226       7.713150201089e-10       1.367689828274e-13       3.116087977245e-12       0.000000000000e+00       9.687356074555e-13       2.322909476843e-13       9.518130927966e-17 
  227       7.708095101872e-10       1.412288603066e-13       3.339915365831e-12       0.000000000000e+00       9.556336720150e-13       2.293995208650e-13       1.354923111376e-16 
  228       7.702197433507e-10       1.459274851868e-13       3.564668319644e-12       0.000000000000e+00       9.427462515851e-13       2.265368171413e-13       1.753294822938e-16 
  229       7.695459414374e-10       1.508681340191e-13       3.790265092460e-12       0.000000000000e+00       9.300728768168e-13       2.237034316485e-13       2.146942090203e-16 
  230       7.687883534810e-10       1.560540632009e-13       4.016622117478e-12       0.000000000000e+00       9.176127645351e-13       2.208999266814e-13       2.535885749698e-16 
  231       7.679472559685e-10       1.614885083167e-13       4.243653994164e-12       0.000000000000e+00       9.053648129317e-13       2.181268310708e-13       2.920153716866e-16 
  232       7.670229530996e-10       1.671746834786e-13       4.471273475084e-12       0.000000000000e+00       8.933275967583e-13       2.153846395592e-13       3.299781091174e-16 
  233       7.660157770445e-10       1.731157806673e-13       4.699391452756e-12       0.000000000000e+00       8.814993625198e-13       2.126738121774e-13       3.674810261216e-16 
  234       7.649260882029e-10       1.793149690733e-13       4.927916946484e-12       0.000000000000e+00       8.698780236675e-13       2.099947736202e-13       4.045291009821e-16 
  235       7.637542754620e-10       1.857753944374e-13       5.156757089202e-12       0.000000000000e+00       8.584611557919e-13       2.073479126227e-13       4.411280619161e-16 
  236       7.625007564553e-10       1.925001783918e-13       5.385817114316e-12       0.000000000000e+00       8.472459918164e-13       2.047335813365e-13       4.772843975854e-16 
  237       7.611659778210e-10       1.994924178008e-13       5.615000342546e-12       0.000000000000e+00       8.362294171899e-13       2.021520947058e-13       5.130053676075e-16 
  238       7.597504154604e-10       2.067551841017e-13       5.844208168765e-12       0.000000000000e+00       8.254079650805e-13       1.996037298436e-13       5.482990130659e-16 
  239       7.582545747965e-10       2.142915226458e-13       6.073340048843e-12       0.000000000000e+00       8.147778115681e-13       1.970887254075e-13       5.831741670208e-16 
  240       7.566789910325e-10       2.221044520391e-13       6.302293486486e-12       0.000000000000e+00       8.043347708380e-13       1.946072809763e-13       6.176404650199e-16 
  241       7.550242294099e-10       2.301969634833e-13       6.530964020081e-12       0.000000000000e+00       7.940742903739e-13       1.921595564257e-13       6.517083556089e-16 
  242       7.532908854676e-10       2.385720201166e-13       6.759245209535e-12       0.000000000000e+00       7.839914461508e-13       1.897456713049e-13       6.853891108423e-16 
  243       7.514795853001e-10       2.472325563545e-13       6.987028623116e-12       0.000000000000e+00       7.740809378287e-13       1.873657042124e-13       7.186948367938e-16 
  244       7.495909858156e-10       2.561814772310e-13       7.214203824296e-12       0.000000000000e+00       7.643370839451e-13       1.850196921720e-13       7.516384840674e-16 
  245       7.476257749951e-10       2.654216577389e-13       7.440658358592e-12       0.000000000000e+00       7.547538171089e-13       1.827076300093e-13       7.842338583075e-16 
  246       7.455846721505e-10       2.749559421713e-13       7.666277740408e-12       0.000000000000e+00       7.453246791927e-13       1.804294697277e-13       8.164956307099e-16 
  247       7.434684281833e-10       2.847871434619e-13       7.890945439875e-12       0.000000000000e+00       7.360428165267e-13       1.781851198845e-13       8.484393485324e-16 
  248       7.412778258427e-10       2.949180425264e-13       8.114542869694e-12       0.000000000000e+00       7.269009750915e-13       1.759744449670e-13       8.800814456053e-16 
  249       7.390136799847e-10       3.053513876029e-13       8.336949371978e-12       0.000000000000e+00       7.178914957112e-13       1.737972647686e-13       9.114392528423e-16 
